Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9366,US-2014-166828,2014-08-22,2014-08-25,First Class,JF-15415,OFF-PA-10001846,11.56,2,0,5.6644
9367,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,OFF-BI-10003876,68.48,2,0.2,25.68
9368,CA-2014-108147,2014-06-08,2014-06-13,Standard Class,RD-19480,OFF-ST-10003470,1676.88,6,0,83.844
9369,CA-2016-154998,2016-04-07,2016-04-09,First Class,ES-14080,OFF-PA-10004243,37.94,2,0,18.2112
9370,CA-2017-113460,2017-11-07,2017-11-09,Second Class,KN-16390,FUR-CH-10000422,272.97,3,0,43.6752
9371,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,FUR-FU-10002506,41.568,4,0.2,-4.1568
9372,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,FUR-CH-10000863,317.058,3,0.3,-86.0586
9373,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,OFF-FA-10002988,8.04,5,0.2,2.9145
9374,CA-2017-102820,2017-05-07,2017-05-11,Standard Class,CS-11950,TEC-PH-10003437,419.944,7,0.2,52.493
9375,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,KB-16600,OFF-SU-10002537,61.38,6,0,15.9588
9376,CA-2015-126347,2015-12-14,2015-12-19,Second Class,AJ-10945,TEC-AC-10003063,50,2,0,10.5
9377,CA-2017-108756,2017-12-25,2017-12-29,Standard Class,PO-18865,TEC-AC-10003237,31.8,3,0,13.674
9378,CA-2017-155362,2017-12-17,2017-12-21,Standard Class,DP-13105,OFF-ST-10001031,32.56,2,0,8.4656
9379,CA-2016-117625,2016-05-10,2016-05-15,Standard Class,GM-14500,OFF-EN-10001535,7.072,2,0.2,2.3868
9380,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,OFF-PA-10001295,45.528,3,0.2,15.9348
9381,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,FUR-CH-10004698,64.784,1,0.2,6.4784
9382,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,OFF-ST-10000078,424.272,2,0.2,-10.6068
9383,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,OFF-AR-10001868,1.344,1,0.2,0.504
9384,CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,OFF-ST-10004950,83.92,5,0.2,-1.049
9385,CA-2017-100433,2017-08-11,2017-08-16,Standard Class,SJ-20125,OFF-PA-10003441,25.92,4,0,12.4416
9386,CA-2017-163097,2017-08-27,2017-08-31,Standard Class,SF-20200,FUR-FU-10004973,120.576,8,0.2,33.1584
9387,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,OFF-PA-10000157,79.92,4,0,37.5624
9388,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,OFF-PA-10001970,12.28,1,0,5.7716
9389,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,OFF-AP-10000828,542.94,3,0,152.0232
9390,US-2017-127292,2017-01-19,2017-01-23,Standard Class,RM-19375,OFF-EN-10001509,2.04,1,0,0.9588
9391,CA-2015-163734,2015-06-19,2015-06-24,Standard Class,KM-16375,OFF-ST-10003692,228.92,5,0.2,14.3075
9392,CA-2017-162474,2017-03-13,2017-03-16,First Class,FH-14275,TEC-PH-10004700,7.992,1,0.2,2.5974
9393,CA-2015-130848,2015-10-25,2015-10-25,Same Day,DG-13300,FUR-CH-10000422,582.336,8,0.2,-29.1168
9394,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,TEC-PH-10003484,629.95,5,0,157.4875
9395,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,FUR-CH-10001394,631.782,2,0.1,140.396
9396,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,FUR-BO-10002213,801.568,2,0.2,-10.0196
9397,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,OFF-LA-10002762,75.18,6,0,35.3346
9398,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,OFF-AP-10003842,30.98,1,0,8.0548
9399,CA-2014-125997,2014-09-20,2014-09-23,First Class,MW-18220,TEC-PH-10003072,1349.91,9,0,661.4559
9400,CA-2016-103128,2016-11-11,2016-11-15,Standard Class,SC-20845,OFF-AR-10003394,14.112,6,0.2,1.2348
9401,CA-2015-167696,2015-09-16,2015-09-21,Standard Class,BD-11500,OFF-EN-10001539,31.12,4,0,14.6264
9402,CA-2014-159814,2014-06-24,2014-06-28,Standard Class,LP-17080,FUR-FU-10001731,4.272,2,0.2,0.9612
9403,CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,FUR-TA-10001095,209.148,2,0.4,-66.2302
9404,CA-2016-105459,2016-08-12,2016-08-17,Second Class,NP-18700,OFF-ST-10000078,1591.02,6,0,286.3836
9405,CA-2017-141663,2017-04-13,2017-04-17,Standard Class,DP-13105,OFF-FA-10004076,7.92,5,0.2,1.683
9406,CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,TEC-MA-10003626,574.91,2,0.3,156.047
9407,CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,OFF-PA-10001215,8.448,2,0.2,2.64
9408,CA-2017-162789,2017-09-22,2017-09-24,Second Class,LC-17140,TEC-AC-10002842,1071,9,0,171.36
9409,CA-2017-162789,2017-09-22,2017-09-24,Second Class,LC-17140,FUR-FU-10004864,12.07,1,0,3.9831
9410,US-2017-110149,2017-12-10,2017-12-13,First Class,WB-21850,OFF-BI-10000014,3.273,1,0.7,-2.5093
9411,US-2017-110149,2017-12-10,2017-12-13,First Class,WB-21850,FUR-FU-10001475,87.92,5,0.2,15.386
9412,CA-2016-108959,2016-03-10,2016-03-14,Second Class,MH-17785,OFF-ST-10001272,104.696,1,0.2,6.5435
9413,CA-2015-164777,2015-01-27,2015-01-29,First Class,SC-20305,FUR-CH-10002024,2803.92,5,0.2,0
9414,CA-2016-132017,2016-09-26,2016-09-27,First Class,MH-17620,OFF-BI-10004001,6.816,2,0.8,-11.5872
9415,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,TEC-PH-10004094,249.584,2,0.2,15.599
9416,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,OFF-PA-10001184,17.94,3,0,8.7906
9417,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,FUR-FU-10002505,10.11,3,0,3.2352
9418,CA-2014-148285,2014-10-27,2014-11-01,Standard Class,RD-19810,OFF-PA-10001166,10.368,2,0.2,3.6288
9419,CA-2014-148285,2014-10-27,2014-11-01,Standard Class,RD-19810,OFF-PA-10000349,11.952,3,0.2,4.0338
9420,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,OFF-AP-10004708,15.224,2,0.8,-38.8212
9421,CA-2017-152926,2017-10-02,2017-10-04,Second Class,SC-20695,OFF-AP-10001947,21.984,6,0.8,-56.0592
9422,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,TEC-PH-10000441,604.752,6,0.2,60.4752
9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,OFF-SU-10004664,40.7,5,0,11.803
9424,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,TEC-PH-10004531,302.376,3,0.2,37.797
9425,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,TEC-AC-10002167,45,3,0,4.95
9426,CA-2014-116246,2014-09-12,2014-09-17,Second Class,LW-17215,FUR-CH-10002024,3785.292,6,0.1,420.588
9427,CA-2016-160479,2016-09-15,2016-09-20,Standard Class,AH-10585,OFF-AR-10002445,35.4,5,0,13.452
9428,CA-2014-167486,2014-11-27,2014-12-01,Standard Class,JO-15145,FUR-FU-10003268,199.9,5,0,39.98
9429,CA-2014-152100,2014-05-11,2014-05-16,Standard Class,VW-21775,FUR-CH-10000015,1212.96,8,0.3,-69.312
9430,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,TEC-PH-10004165,1099.96,5,0.2,82.497
9431,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,FUR-TA-10004607,103.481,1,0.3,-16.2613
9432,CA-2015-111864,2015-06-19,2015-06-19,Same Day,PP-18955,OFF-LA-10004677,5.904,2,0.2,1.9926
9433,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,TEC-AC-10002217,30.08,2,0.2,-5.264
9434,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,OFF-PA-10001937,36.288,7,0.2,12.7008
9435,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,OFF-AR-10000203,10.272,3,0.2,1.1556
9436,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,TEC-AC-10001142,252.8,4,0.2,-31.6
9437,CA-2015-160787,2015-09-25,2015-09-25,Same Day,BM-11785,OFF-BI-10003712,2.946,2,0.7,-2.0622
9438,CA-2017-107853,2017-05-26,2017-05-31,Standard Class,CD-11920,OFF-PA-10000520,12.96,2,0,6.2208
9439,CA-2017-126144,2017-07-31,2017-08-05,Standard Class,GM-14680,TEC-PH-10001079,285.576,4,0.4,-57.1152
9440,US-2014-154655,2014-10-12,2014-10-17,Standard Class,BP-11050,OFF-SU-10000898,22.24,2,0.2,2.502
9441,CA-2014-100391,2014-05-25,2014-05-29,Standard Class,BW-11065,OFF-PA-10001471,14.62,2,0,6.7252
9442,CA-2014-165477,2014-12-29,2014-12-31,Second Class,RE-19405,OFF-AP-10003281,48.36,5,0.2,6.045
9443,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,HR-14770,OFF-AR-10003156,16.256,2,0.2,1.2192
9444,CA-2017-165904,2017-04-07,2017-04-11,Standard Class,HR-14770,TEC-PH-10000576,219.184,2,0.2,19.1786
9445,CA-2015-104052,2015-03-01,2015-03-02,First Class,TP-21565,TEC-PH-10003215,95.84,4,0.2,34.742
9446,CA-2015-168277,2015-05-29,2015-06-03,Standard Class,KB-16315,OFF-LA-10004484,12.39,3,0,5.6994
9447,CA-2016-158617,2016-09-22,2016-09-28,Standard Class,AC-10660,OFF-PA-10002245,35.88,6,0,16.146
9448,CA-2017-136882,2017-05-27,2017-06-03,Standard Class,DN-13690,FUR-FU-10003664,477.3,5,0,138.417
9449,US-2016-148957,2016-09-17,2016-09-23,Standard Class,CC-12430,OFF-LA-10002195,12.32,4,0,5.9136
9450,CA-2014-140032,2014-09-08,2014-09-13,Standard Class,TS-21340,OFF-BI-10000822,8.608,2,0.2,3.0128
9451,CA-2017-145506,2017-06-03,2017-06-07,Standard Class,MO-17800,OFF-ST-10004963,136.26,9,0,5.4504
9452,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-AP-10002495,186.15,3,0,55.845
9453,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-BI-10004001,81.792,6,0.2,26.5824
9454,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-SU-10004884,47.19,3,0,13.6851
9455,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,TEC-PH-10003555,36.784,2,0.2,-8.2764
9456,CA-2016-140977,2016-06-16,2016-06-19,Second Class,JL-15175,TEC-MA-10003493,91.475,1,0.5,-1.8295
9457,CA-2017-151855,2017-05-27,2017-06-03,Standard Class,BW-11110,TEC-AC-10002380,27.192,3,0.2,0.3399
9458,CA-2017-151855,2017-05-27,2017-06-03,Standard Class,BW-11110,OFF-BI-10004209,12.06,5,0.7,-10.05
9459,CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,OFF-AR-10002135,144.6,3,0,41.934
9460,CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,TEC-PH-10002583,15.992,1,0.2,-2.9985
9461,CA-2014-101833,2014-11-17,2014-11-22,Second Class,FG-14260,OFF-PA-10003591,34.44,3,0,17.22
9462,CA-2014-100867,2014-10-19,2014-10-24,Standard Class,EH-14125,TEC-PH-10004922,321.552,6,0.2,20.097
9463,US-2017-109610,2017-11-25,2017-11-30,Second Class,BS-11590,FUR-CH-10001854,701.96,2,0,168.4704
9464,CA-2014-156545,2014-02-27,2014-03-03,First Class,JS-16030,OFF-AR-10003560,19.456,4,0.2,3.4048
9465,CA-2014-109127,2014-12-21,2014-12-25,Standard Class,JC-15775,OFF-LA-10004409,17.28,6,0,7.9488
9466,CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,FUR-FU-10000448,31.96,2,0,1.598
9467,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,OFF-BI-10002735,164.688,6,0.2,55.5822
9468,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,FUR-TA-10003469,166.5,2,0.4,-66.6
9469,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,OFF-PA-10001870,12.96,2,0,6.2208
9470,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,OFF-PA-10004071,110.96,2,0,53.2608
9471,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,TEC-PH-10001448,99.98,2,0,3.9992
9472,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,OFF-BI-10002706,11.424,1,0.2,3.7128
9473,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,FUR-CH-10004875,128.124,2,0.1,24.2012
9474,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,FUR-FU-10004245,101.4,5,0,38.532
9475,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-LA-10000443,5.904,2,0.2,1.9926
9476,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-PA-10001125,173.488,7,0.2,54.215
9477,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,FUR-FU-10002703,51.56,2,0.6,-61.872
9478,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-BI-10004364,3.564,3,0.8,-6.237
9479,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,SS-20410,OFF-FA-10000936,13.16,5,0.2,4.1125
9480,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,SS-20410,OFF-BI-10001249,3.828,3,0.8,-6.5076
9481,CA-2014-126193,2014-09-07,2014-09-14,Standard Class,SS-20410,OFF-BI-10004632,304.99,5,0.8,-533.7325
9482,CA-2017-150504,2017-11-06,2017-11-12,Standard Class,HG-14845,OFF-ST-10000615,18.16,2,0.2,1.816
9483,CA-2015-158351,2015-06-20,2015-06-24,Second Class,BC-11125,TEC-AC-10001838,319.984,2,0.2,91.9954
9484,CA-2014-122679,2014-07-22,2014-07-28,Standard Class,AB-10255,OFF-AR-10004757,19.68,6,0,6.4944
9485,CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,FUR-BO-10003893,781.864,10,0.32,-137.976
9486,CA-2016-164770,2016-12-02,2016-12-04,Second Class,MY-18295,OFF-PA-10003893,30.816,9,0.2,9.63
9487,CA-2017-130505,2017-10-12,2017-10-12,Same Day,NF-18385,FUR-TA-10001932,673.344,3,0.3,-76.9536
9488,US-2017-125213,2017-12-11,2017-12-13,First Class,NB-18655,OFF-FA-10001561,6.54,3,0,2.1582
9489,CA-2015-156566,2015-10-01,2015-10-04,First Class,EM-13960,TEC-PH-10001817,572.8,2,0.2,50.12
9490,US-2016-102232,2016-08-05,2016-08-11,Standard Class,MF-17665,OFF-AR-10000538,197.05,7,0,59.115
9491,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,CM-12385,OFF-BI-10004584,2022.272,8,0.2,682.5168
9492,CA-2017-111738,2017-01-03,2017-01-07,Standard Class,CM-12385,OFF-AR-10000817,9.12,3,0,3.1008
9493,CA-2017-163188,2017-11-07,2017-11-07,Same Day,EC-14050,OFF-BI-10000756,38.16,9,0,19.08
9494,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,FUR-TA-10000617,1592.85,7,0,350.427
9495,CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,OFF-BI-10004364,11.88,2,0,5.346
9496,US-2016-123610,2016-05-12,2016-05-16,Standard Class,VM-21835,TEC-AC-10004518,120,6,0,46.8
9497,US-2016-123610,2016-05-12,2016-05-16,Standard Class,VM-21835,OFF-AP-10002222,8.67,1,0,2.3409
9498,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,OFF-PA-10002615,4.41,1,0,2.0286
9499,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,OFF-PA-10000565,167.94,3,0,82.2906
9500,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,OFF-PA-10003673,67.8,10,0,31.188
9501,CA-2016-149237,2016-05-26,2016-05-30,Standard Class,CM-12235,FUR-FU-10002088,26.94,3,0,11.3148
9502,US-2015-158589,2015-11-20,2015-11-24,Standard Class,KW-16570,FUR-FU-10001546,32.04,3,0,8.01
9503,CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,OFF-AR-10000614,32.13,9,0,8.3538
9504,CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,OFF-AR-10003190,2.88,1,0,0.8064
9505,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,TEC-PH-10004094,1091.93,7,0,272.9825
9506,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,OFF-PA-10001970,111.96,2,0,54.8604
9507,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,OFF-AR-10002952,26.7,2,0,7.476
9508,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,OFF-BI-10004209,40.2,5,0,18.09
9509,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,OFF-AR-10004685,13.89,3,0,4.5837
9510,CA-2014-149104,2014-04-05,2014-04-07,Second Class,RD-19900,OFF-ST-10000991,689.82,6,0,20.6946
9511,CA-2016-105263,2016-08-06,2016-08-11,Standard Class,LM-17065,OFF-AR-10002399,38.34,9,0,15.7194
9512,CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,OFF-BI-10002353,9.264,3,0.8,-13.896
9513,CA-2017-142461,2017-05-30,2017-06-03,Second Class,KT-16480,FUR-BO-10001811,204.6664,1,0.32,-6.0196
9514,CA-2016-125220,2016-10-14,2016-10-19,Standard Class,BE-11410,TEC-AC-10003033,1649.75,5,0,544.4175
9515,CA-2014-100293,2014-03-14,2014-03-18,Standard Class,NF-18475,OFF-PA-10000176,91.056,6,0.2,31.8696
9516,CA-2014-154165,2014-02-17,2014-02-24,Standard Class,DL-13315,OFF-AR-10003631,54.208,14,0.2,8.8088
9517,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,TEC-PH-10000923,26.982,3,0.4,4.0473
9518,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,OFF-LA-10003190,6.912,3,0.2,2.5056
9519,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,OFF-ST-10003208,435.504,3,0.2,48.9942
9520,US-2017-104451,2017-05-08,2017-05-12,Second Class,MM-18055,OFF-AP-10000692,81.08,4,0,22.7024
9521,CA-2016-101189,2016-02-04,2016-02-09,Standard Class,JB-15400,OFF-ST-10004180,93.02,2,0,3.7208
9522,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,TEC-PH-10002817,323.976,3,0.2,36.4473
9523,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,OFF-PA-10000295,15.552,3,0.2,5.4432
9524,CA-2014-169446,2014-12-19,2014-12-25,Standard Class,SG-20605,OFF-ST-10000419,32.592,3,0.2,-7.7406
9525,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,OFF-BI-10001524,83.92,5,0.2,29.372
9526,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,FUR-FU-10003268,199.9,5,0,39.98
9527,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,TEC-PH-10000148,31.176,3,0.2,-7.0146
9528,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,OFF-BI-10001543,172.752,6,0.2,60.4632
9529,CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,OFF-BI-10002071,9.296,2,0.2,3.0212
9530,CA-2017-101637,2017-03-24,2017-03-25,Same Day,AC-10615,OFF-ST-10002352,12.768,2,0.2,0.9576
9531,CA-2017-111759,2017-07-08,2017-07-12,Standard Class,MR-17545,OFF-PA-10003127,52.76,2,0,24.2696
9532,CA-2017-102729,2017-10-26,2017-10-31,Standard Class,BF-11215,OFF-ST-10000464,55.616,2,0.2,5.5616
9533,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,FUR-CH-10000553,427.644,14,0.1,80.7772
9534,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,OFF-FA-10000134,40.67,7,0,12.6077
9535,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,OFF-ST-10000636,33.48,2,0,1.3392
9536,CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,OFF-BI-10002949,9.728,2,0.2,3.2832
9537,CA-2017-124191,2017-06-12,2017-06-14,Second Class,TS-21610,FUR-FU-10002364,8.856,3,0.6,-6.8634
9538,CA-2016-148747,2016-09-25,2016-09-27,First Class,AS-10045,FUR-BO-10002613,477.666,2,0.15,84.294
9539,US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,OFF-PA-10002659,16.9,5,0,7.774
9540,US-2017-169488,2017-09-07,2017-09-09,First Class,AA-10375,OFF-PA-10000157,39.96,2,0,18.7812
9541,CA-2015-135727,2015-05-11,2015-05-16,Second Class,PS-18970,FUR-CH-10004540,191.968,7,0.2,16.7972
9542,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-LA-10004544,35.52,3,0.2,13.32
9543,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-BI-10001097,6.23,5,0.8,-9.6565
9544,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-PA-10003302,56.704,2,0.2,19.1376
9545,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,FUR-BO-10003965,369.1992,3,0.32,-114.0174
9546,CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,TEC-AC-10003433,1.98,2,0,0.891
9547,CA-2014-166590,2014-10-29,2014-11-02,Standard Class,NC-18625,OFF-PA-10000482,75.88,2,0,35.6636
9548,CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,OFF-PA-10004610,6.848,2,0.2,2.14
9549,CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,OFF-BI-10003910,4.626,2,0.7,-3.855
9550,CA-2016-131744,2016-06-18,2016-06-20,Second Class,SC-20770,OFF-AP-10001394,453.6,3,0.2,90.72
9551,CA-2015-160864,2015-05-03,2015-05-06,First Class,NF-18595,OFF-BI-10004654,13.848,3,0.2,5.193
9552,CA-2015-147690,2015-11-10,2015-11-14,Standard Class,SC-20020,OFF-ST-10001526,577.584,6,0.2,43.3188
9553,CA-2015-163923,2015-05-30,2015-06-03,Standard Class,BD-11560,TEC-AC-10000358,151.96,4,0,36.4704
9554,CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,FUR-FU-10000246,68.432,7,0.2,8.554
9555,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,FUR-FU-10003799,71.12,5,0.2,9.779
9556,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,OFF-FA-10003021,3.008,2,0.2,0.564
9557,CA-2015-156853,2015-12-03,2015-12-05,Second Class,HP-14815,OFF-PA-10003656,184.66,7,0,84.9436
9558,CA-2014-103086,2014-10-17,2014-10-19,Second Class,EB-14170,FUR-FU-10004586,5.312,2,0.6,-1.5936
9559,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,TEC-AC-10003832,132.52,5,0.2,34.7865
9560,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,OFF-ST-10002554,195.64,5,0.2,-44.019
9561,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,FUR-FU-10001876,51.968,2,0.2,10.3936
9562,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,TEC-AC-10002637,431.976,3,0.2,-75.5958
9563,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,TEC-MA-10003589,224.937,3,0.7,-164.9538
9564,CA-2016-129280,2016-05-03,2016-05-05,First Class,SM-20905,OFF-LA-10000081,6,2,0.2,2.1
9565,CA-2015-161242,2015-06-01,2015-06-08,Standard Class,CG-12040,OFF-PA-10001838,11.76,2,0,5.7624
9566,CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,FUR-CH-10002965,1125.488,7,0.2,98.4802
9567,CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,OFF-BI-10001636,12.645,5,0.7,-10.116
9568,CA-2014-130428,2014-03-31,2014-03-31,Same Day,TG-21640,OFF-AR-10004027,4.032,2,0.2,1.0584
9569,CA-2017-104388,2017-07-05,2017-07-07,First Class,DK-12835,TEC-PH-10002293,79.96,4,0,22.3888
9570,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-BI-10003196,6.732,6,0.7,-4.488
9571,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-ST-10001172,33.568,2,0.2,1.6784
9572,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-EN-10003068,15.84,2,0.2,5.544
9573,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-LA-10003510,24.424,1,0.2,7.9378
9574,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-AR-10003504,17.12,5,0.2,1.926
9575,CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,FUR-FU-10001889,31.56,3,0,10.4148
9576,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,FUR-CH-10000863,105.686,1,0.3,-28.6862
9577,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,TEC-MA-10004679,399.54,2,0.4,-79.908
9578,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,FUR-CH-10004754,104.93,5,0.3,-4.497
9579,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,TEC-PH-10004586,1079.85,3,0,323.955
9580,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,OFF-ST-10001370,70.98,1,0,3.549
9581,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,OFF-AR-10001988,29.95,5,0,8.6855
9582,CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,FUR-CH-10003298,589.41,5,0.1,-6.549
9583,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,RS-19870,OFF-FA-10002988,9.648,6,0.2,3.4974
9584,CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,FUR-BO-10002213,400.784,1,0.2,-5.0098
9585,CA-2017-132584,2017-08-26,2017-08-27,First Class,HJ-14875,OFF-ST-10000344,53.72,4,0,13.9672
9586,CA-2016-160598,2016-08-26,2016-08-28,First Class,SV-20815,OFF-PA-10002319,31.008,1,0.2,11.2404
9587,CA-2016-108630,2016-11-18,2016-11-18,Same Day,BE-11410,OFF-BI-10002437,61.12,5,0.2,22.156
9588,US-2017-129203,2017-04-17,2017-04-22,Standard Class,BM-11575,OFF-ST-10001418,195.136,4,0.2,-43.9056
